text,trans
事前にしっかりとした\nスケジュールを組むことで、\n効率的に動けるのよ！,"사전에 제대로 된\n스케줄을 짜는 걸로,\n효과적으로 움직일 수 있어!"
デビ太郎のシール付き\nチョコ、買ってきた～！\nはい、甜花ちゃんの分！,"데비타로 씰이 있는\n쵸코, 사왔어~!\n자, 텐카쨩 거!"
なーちゃん、ありがと……\nにへへ…………よし……\n白いデビ太郎……来い……！,"나쨩, 고마워……\n니헤헤………… 좋아……\n하얀 데비타로…… 나와라……!"
なーちゃん……\nにへへ……,나쨩……\n니헤헤……
えへへ☆\nてーんかちゃんっ,에헤헤☆\n텐ー카쨩
一番の得意料理は何かしら？\n教えてもらいたいわ,가장 자신있는 요리는 뭐야?\n알려줬으면 좋겠어
な～んでも作れるとけど\nやっぱ一番は\n長崎の料理やね～！,뭐든지 만들 수 있지만\n역시 가장 자신있는 건\n나가사키 요리여라~!
うちも夏葉のスポーツカー\n乗ってみたか！\nびゅ～んって！,나도 나츠하 스포츠카\n타보고 싶어야!\n부웅~ 하고!
ええ、いいわよ！\n今度ドライブでも\nしましょうか！,"응, 좋아!\n다음에 드라이브라도\n할까!"
夏葉ちゃーん！\n一口アイス、星型が出たんだ！\nよかったらどうぞ！,"나츠하쨩ー!\n한입 아이스크림, 별모양 나왔어!\n괜찮으면 먹어!"
あら──うふふっ\nラッキーのおすそ分けね？\nありがとう、いただくわ,"어머──우후후\n럭키 나눔이네?\n고마워, 잘 먹을게"
智代子、見てちょうだい！\n私たち、次はこれに\n挑戦すべきじゃないかしら,"치요코, 봐봐!\n우리 다음엔 이걸\n도전해봐야 하지 않을까"
『ジャンボチョコパンケーキ』\nこれは行くしかないやつ……！,『점보 초코 팬케이크』\n이건 갈 수 밖에 없어……!
わあ！\n摩美々ちゃん、\n今日もかっこいい服だね！,"와아!\n마미미쨩,\n오늘도 멋있는 옷이네!"
えー\n具体的にはどの辺―？,에ー\n구체적으로 어떤 부분―?
真乃さん！\n真乃さんとピーちゃんとマメ丸と、\n一緒に遊びたいです！,"마노 씨!\n마노 씨랑 피쨩이랑 마메마루랑,\n같이 놀고 싶어요!"
ふふ……うんっ\n一緒に遊ぼう、果穂ちゃんっ\n……近くの公園がいいかな？,"후후…… 응\n같이 놀자, 카호쨩\n……근처 공원이 좋으려나?"
果穂ちゃん、マメ丸ちゃんのお散歩の時、私も一緒に行っていいかな……？,"카호쨩, 마메마루쨩이 산책할 때, 나도 같이 가도 괜찮을까……?"
もちろんですっ！\n……あのっ！　ピーちゃんも一緒にお散歩行きませんか！,물론이죠!\n……저기! 피쨩이랑도 같이 산책 가지 않으실래요!
あ、冬優子じゃーん,"아, 후유코잖아ー"
……『ふゆ』って\n呼んでほしいな♡,……『후유』라고\n불러줬음 해♡
『お庭に綺麗なお花が\n咲いたから、霧子ちゃんに\n写真でおすそわけです＾＾』,"『정원에 예쁜 꽃이\n피어서, 키리코쨩에게\n사진 나눔해요^^』"
『歌ってるみたい＾＾\nわたしも\nアイビーさんを送ります』,『노래하는 것 같아^^\n저도\n아이비 씨를 보내요』
髪に……\nついてるよ……\n羽根……？,머리에……\n붙어있어……\n깃털……?
わ……っ\nほんと……ピーちゃんの羽根\nついてきちゃったみたい……っ,와……\n정말…… 피쨩의 깃털\n붙이고 온 것 같아……
灯織ちゃんの黒髪\nめっちゃ綺麗だよね！,히오리쨩 검은 머리\n엄청 예뻐!
他の人と変わらないと\n思うけど……\nでも、ありがとう,"다른 사람하고 크게 다르지 않다고\n생각하는데……\n그래도, 고마워"
特別な時のスキンケアって、どういうふうにしてる……？,"특별한 때 스킨 케어는, 어떤 식으로 하고 있어……?"
えっとね～……\n言葉で説明するの難しいかも！,그게~……\n말로 설명하기 힘들지도!
智代子ちゃんって、\nいっつも甘い匂いがする\n可愛いなぁ……,"치요코쨩은,\n항상 달콤한 냄새가 나\n귀여워……"
甘い匂い……！？\nあっ、チョコとかお菓子とか\nいっぱい持ってるからかな！？,"달콤한 냄새……!?\n아, 쵸코나 과자를\n많이 가지고 있어서 그런가!?"
ふゆちゃん……私、ツイスタとかの文章が、たまに武士っぽいって言われるんだけど……どの辺かわかる……？,"후유쨩…… 나, 트위스터 문장이 가끔 무사 같다는 소리를 듣는데…… 어떤 부분인지 알아……?"
っ、武士──\n……ごめんね、ふゆもちょっとわからないかな……,"윽, 무사──\n……미안해, 후유도 잘 모르겠는데……"
杜野さん、動く時、静か……！\nステルス機能……！\nサイレントキルも、楽勝……！,"모리노 씨, 움직일 때, 조용해……!\n스텔스 기능……!\n암살도, 낙승……!"
ふふ……\n忍者モードで……\nございます……,후후……\n닌자 모드……\n이옵니다……
こちらが……オートマ……\nこちらが……リボルバー……,이쪽이……오토매틱……\n이쪽이……리볼버……
そ、そう……！\nうん……！　そう……！\n杜野さん……ど、どう……！？,"마, 맞아……!\n응……! 맞아……!\n모리노 씨……어, 어때……!?"
どちらにしようかな～\n天の神様の言うとおり～……\nん～……どっちもよかね……,어느 쪽으로 할까~\n알아맞춰 보세요~……\n음~……둘 다 좋아보이는구마……
それならこのおやつ\n半分ずつにするのはどうかな\n恋鐘と私とで、ね？,"그러면 이 간식\n반씩 사는 건 어떨까\n코가네랑 내 걸로, 어때?"
おっと恋鐘、後ろ髪が……\nこれでよし、\n恋鐘が更に可愛くなった,"엇차 코가네, 뒷머리가……\n이제 됐어,\n코가네가 더 귀여워졌어"
ふぇ！？\nあ、ありがと～～～！\nこれで完璧ばい！,"후에!?\n고, 고마워~~~!\n이걸로 완벽하구마!"
冬優子って結構\n家遠いんだよな？\n寮には入んねーのか？,후유코는 집이\n꽤 멀리 있댔지?\n기숙사는 안 들어가?
寮、楽しそうだよね♡\nでもふゆ、家族を思い出して寂しくなっちゃいそうだから……,"기숙사, 즐거워보인다♡\n하지만 후유, 가족을 생각하면 쓸쓸해질 것 같으니까……"
樹里ちゃん、\nショートヘアが似合うよね……\n頭の形が綺麗なんだろうなぁ,"쥬리쨩, \n숏헤어가 잘 어울리네……\n두상이 예쁜 걸까"
頭の形……？\n変なとこ見てんな……\n……ま、サンキュ,"두상……?\n이상한 걸 보네……\n……뭐, 땡큐"
……あ、あのっ\nさっき、甘奈ちゃんも公園にいたかな……っ,"……저, 저기\n아까, 아마나쨩도 공원에 있었어……?"
うんっ！　いたよ～☆\nかわいー猫がいたから写真\n撮ってたんだ～。見て見て～！,응! 있었어~☆\n귀여운 고양이가 있어서 사진\n찍었거든~. 봐봐~!
えへへ\nピーちゃんが肩に\n止まってくれた～☆,에헤헤\n피쨩이 어깨에\n앉아줬어~☆
ふふっ\n甘奈ちゃんのそば、\n心地いいって……っ,"후훗\n아마나쨩 옆,\n기분 좋아……"
充電が……\n残り……\n２％となりました……,배터리……\n잔량……\n2%가 되었습니다……
私、充電器持ってるよ\nよければ使って,"나, 충전기 가져왔어\n괜찮으면 써"
凛世……古典って得意……？\n解説をお願いしたいところがあって、教えてほしくて……,"린제……고전은 잘해……?\n해설을 부탁하고 싶은 부분이 있어서, 알려주면 좋겠어……"
次の……\n試験範囲……\nでしたら……,다음……\n시험범위……\n라면……
まみみは今日も\nば～りばりば～い,마미미는 오늘도\n겁~나 겁나 구마~
も～～\n真似せんとって～～！,정말~~\n따라하지 말어야~~!
ん～～～～～……\n摩美々、なんか変わっとらん？\n──あ、前髪切った～！？,"음~~~~……\n마미미, 어딘가 달라지지 않았어야?\n──아, 앞머리 잘랐당가~!?"
え……いや\n切ってないケド……,에……아니\n안 잘랐는데……
果穂～……！　ごめん……！\n昨日習った振り付け、後で一緒に踊ってもらえない……！？,"카호~……! 미안……!\n어제 배웠던 안무, 나중에 같이 춰줄 수 있을까……!?"
！\nはいっ、もちろんです！\nふたりで練習しましょうっ,"!\n넵, 그럼요!\n둘이서 연습해요"
ちょこ先輩！\n目玉焼きには何をかけますかっ！？,쵸코 선배!\n계란후라이에는 뭘 뿌리시나요!?
果穂……\nそれはコロッケよりも『やばい』やつだから……！,카호……\n그건 고로케보다도 『위험한』 녀석이니까……!
夏葉さんの髪、少しだけ触ってもいいでしょうか？　……ふわふわで綺麗だなって思って……,"나츠하 씨 머리, 조금만 만져봐도 괜찮을까요? ……복슬복슬하고 예쁜 것 같아서요……"
うふふ、ありがとう\n私のでよければ遠慮なく触ってちょうだい？,"우후후, 고마워\n그러고 싶으면 거리끼지 말고 만져봐"
真乃を見ていると、\n鳥と暮らすのも素敵だと\n思うわね……,"마노를 보고 있으면,\n새랑 같이 사는 것도 멋진\n일이라는 생각이 드네……"
ほわぁっ\n夏葉さんも鳥さん\n飼ってみますか……っ？,호와앗\n나츠하 씨도 새 씨\n키워보실래요……?
用意させてもらったわ！\nりんごとナイフ！,준비해왔어!\n사과랑 나이프!
それじゃ……\n一緒に……\nむき……むき……♪,그러면……\n함께……\n껍질…… 까요……♪
いち、に……！\nいち、に……！,"하나, 둘……!\n하나, 둘……!"
はいっ！\nいち、に……！\nいち、に……！,"네!\n하나, 둘……!\n하나, 둘……!"
はい……\n湿布……♪,자……\n파스……♪
……！！！\n効くわね……これ……！,……!!!\n잘 듣네…… 이거……!
霧子さん\nあたしもお水、一緒にあげてもいいですか？,키리코 씨\n저도 같이 물 줘도 될까요?
ふふ……\nはい……\nじょうろ……,후후……\n자……\n물뿌리개……
甘奈ちゃん、\nちーっす,"아마나쨩,\n안녕"
千雪さん、\nちーっす☆,치유키 씨\n안녕☆
三つ葉にひとつ足して～\nはい！　四つ葉のクローバー！,세 잎에 하나 더해서~\n자! 네잎클로버!
いけないんだ\n甘奈ちゃん、ズルしてる♪,"그럼 안 돼\n아마나쨩, 반칙이야♪"
結華さん……！\nその……勉強を、教えてほしいです……！,"유이카 씨……!\n그…… 공부, 가르쳐주세요……!"
おお！？　ひおりん、\nそんな切羽詰まるほど……！？\nちょっと見せてねー,"오오!? 히오링,\n그렇게 절박하게……!?\n잠깐 보여줘봐ー"
つまり、まみみんのからかいにユーモアある返しがしたいってこと？　ひおりん、健気……！,"그러니까, 마미밍의 장난에 유머스럽게 대처하고 싶다는 얘기? 히오링, 기특해……!"
こ、コツとかがあったら、\n教えていただけませんか……！,"요, 요령 같은 게 있다면\n알려주실 수 있을까요……!"
さ、西城さん……\nえ、えと……その……\nご、ごめんなさい……！！！,"사, 사이죠 씨……\n저, 저기…… 그……\n죄, 죄송해요……!!!"
